filename,tool,cutting_depth_ap,tool_diameter_d,diameter_ae,feed_vel_f,revol_N,num_of_inserts_z,feet_per_insert_fz,cut_vel_vc,Power,Energy,time,distance
Trace_080807_135506R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1169.79021812695,11239.3444157637,9.608,0.151966533333333
Trace_080807_135527R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1164.59822780437,11189.4597727444,9.608,0.151966533333333
Trace_080807_135546R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,621.538159791883,5971.73863928042,9.608,0.151966533333333
Trace_080807_135659R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1172.13940653486,11261.9154179869,9.608,0.151966533333333
Trace_080807_135719R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1167.7086559001,11219.3447658882,9.608,0.151966533333333
Trace_080807_135739R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1169.66025879292,11238.0957664824,9.608,0.151966533333333
Trace_080807_135758R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1169.36686112383,11235.2768016778,9.608,0.151966533333333
Trace_080807_135818R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1168.78406314256,11229.6772786737,9.608,0.151966533333333
Trace_080807_135837R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1172.74457219563,11267.7298496556,9.608,0.151966533333333
Trace_080807_135856R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1171.08172101977,11251.753175558,9.608,0.151966533333333
Trace_080807_135916R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1165.30202397503,11196.2218463521,9.608,0.151966533333333
Trace_080807_135935R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,618.933107513007,5946.70929698497,9.608,0.151966533333333
Trace_080807_140031R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1167.75529635796,11219.7928874073,9.608,0.151966533333333
Trace_080807_140051R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1166.46874049948,11207.431658719,9.608,0.151966533333333
Trace_080807_140111R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1169.33324953174,11234.9538615009,9.608,0.151966533333333
Trace_080807_140131R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1171.32569381894,11254.0972662124,9.608,0.151966533333333
Trace_080807_140150R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1170.1186274922,11242.499772945,9.608,0.151966533333333
Trace_080807_140211R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1172.38556828304,11264.2805400634,9.608,0.151966533333333
Trace_080807_140230R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1172.89763252862,11269.2004533349,9.608,0.151966533333333
Trace_080807_140250R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1163.03420865765,11174.4326767827,9.608,0.151966533333333
Trace_080807_140310R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,618.514440020812,5942.68673971996,9.608,0.151966533333333
Trace_080807_140451R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1167.90241067638,11221.2063617786,9.608,0.151966533333333
Trace_080807_140510R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1166.57720668054,11208.4738017866,9.608,0.151966533333333
Trace_080807_140530R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1169.03348557752,11232.0737294288,9.608,0.151966533333333
Trace_080807_140550R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1171.93698882414,11259.9705886223,9.608,0.151966533333333
Trace_080807_140610R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1170.34474932362,11244.6723515014,9.608,0.151966533333333
Trace_080807_140630R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1173.80684047867,11277.936123319,9.608,0.151966533333333
Trace_080807_140650R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1174.38753710718,11283.5154565258,9.608,0.151966533333333
Trace_080807_140709R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1163.44170164412,11178.3478693967,9.608,0.151966533333333
Trace_080807_140729R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,618.137512382934,5939.06521897523,9.608,0.151966533333333
Trace_080807_140856R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1177.18726559834,11310.4152478688,9.608,0.151966533333333
Trace_080807_140916R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1172.74382116545,11267.7226337577,9.608,0.151966533333333
Trace_080807_140936R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1174.26547627471,11282.3426960475,9.608,0.151966533333333
Trace_080807_140955R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1176.73004618106,11306.0222837076,9.608,0.151966533333333
Trace_080807_141015R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1174.74904541103,11286.9888283092,9.608,0.151966533333333
Trace_080807_141035R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1177.3106824974,11311.601037435,9.608,0.151966533333333
Trace_080807_141055R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1176.25785402706,11301.4854614919,9.608,0.151966533333333
Trace_080807_141114R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1165.60072432882,11199.0917593513,9.608,0.151966533333333
Trace_080807_141134R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,619.593952799167,5953.0586984944,9.608,0.151966533333333
Trace_080807_141329R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1172.81112715921,11268.3693097457,9.608,0.151966533333333
Trace_080807_141349R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1170.44911762747,11245.6751221647,9.608,0.151966533333333
Trace_080807_141411R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1173.5158098231,11275.1399007804,9.608,0.151966533333333
Trace_080807_141431R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1174.71003492196,11286.6140155302,9.608,0.151966533333333
Trace_080807_141450R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1173.13345408949,11271.4662268918,9.608,0.151966533333333
Trace_080807_141510R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1175.79752326743,11297.0626035535,9.608,0.151966533333333
Trace_080807_141530R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1175.63372832466,11295.4888617433,9.608,0.151966533333333
Trace_080807_141550R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1164.00106547347,11183.7222370691,9.608,0.151966533333333
Trace_080807_141610R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,614.262786867846,5901.83685622626,9.608,0.151966533333333
Trace_080807_141720R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1169.20481810614,11233.7198923638,9.608,0.151966533333333
Trace_080807_141741R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1169.07602097815,11232.482409558,9.608,0.151966533333333
Trace_080807_141801R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1173.90179386056,11278.8484354123,9.608,0.151966533333333
Trace_080807_141821R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1177.26362751301,11311.148933145,9.608,0.151966533333333
Trace_080807_141841R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1176.55260154006,11304.3173955969,9.608,0.151966533333333
Trace_080807_141901R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1178.97572836629,11327.5987981433,9.608,0.151966533333333
Trace_080807_141922R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1178.5897146514,11323.8899783707,9.608,0.151966533333333
Trace_080807_141942R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1167.34487631634,11215.8495716474,9.608,0.151966533333333
Trace_080807_142002R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,617.194278792924,5930.00263064241,9.608,0.151966533333333
Trace_080807_142111R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1175.7380248283,11296.4909425503,9.608,0.151966533333333
Trace_080807_142131R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1174.15100280957,11281.2428349944,9.608,0.151966533333333
Trace_080807_142151R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1175.75659810614,11296.6693946038,9.608,0.151966533333333
Trace_080807_142211R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1177.94385933403,11317.6846004813,9.608,0.151966533333333
Trace_080807_142231R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1175.72284434964,11296.3450885113,9.608,0.151966533333333
Trace_080807_142251R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1178.52648451613,11323.282463231,9.608,0.151966533333333
Trace_080807_142311R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1178.63759485952,11324.3500114103,9.608,0.151966533333333
Trace_080807_142331R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1168.12171531738,11223.3134407694,9.608,0.151966533333333
Trace_080807_142352R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,618.602981165453,5943.53744303767,9.608,0.151966533333333
Trace_080807_142502R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1178.49020099896,11322.933851198,9.608,0.151966533333333
Trace_080807_142522R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1175.3689430385,11292.9448047139,9.608,0.151966533333333
Trace_080807_142541R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1178.4217213111301,11322.2758983574,9.608,0.151966533333333
Trace_080807_142601R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1179.84896824142,11335.9888868635,9.608,0.151966533333333
Trace_080807_142622R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1177.09236965661,11309.5034876607,9.608,0.151966533333333
Trace_080807_142642R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1179.72574137357,11334.8049231173,9.608,0.151966533333333
Trace_080807_142703R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1179.28948187305,11330.6133418363,9.608,0.151966533333333
Trace_080807_142722R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1168.0102196462,11222.2421903607,9.608,0.151966533333333
Trace_080807_142743R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,616.647434047867,5924.7485463319,9.608,0.151966533333333
Trace_080807_142859R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1174.30580597294,11282.7301837881,9.608,0.151966533333333
Trace_080807_142919R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1173.55749319459,11275.5403946136,9.608,0.151966533333333
Trace_080807_142940R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1177.19078237253,11310.4490370353,9.608,0.151966533333333
Trace_080807_143000R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1179.04565985432,11328.2706998803,9.608,0.151966533333333
Trace_080807_143020R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1177.666355359,11315.0183422893,9.608,0.151966533333333
Trace_080807_143040R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1180.3035219563,11340.3562389561,9.608,0.151966533333333
Trace_080807_143100R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1179.39124047867,11331.591038519,9.608,0.151966533333333
Trace_080807_143120R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1169.76020228928,11239.0560235954,9.608,0.151966533333333
Trace_080807_143140R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,618.107871342352,5938.78042785732,9.608,0.151966533333333
Trace_080807_143355R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1185.18357531738,11387.2437916494,9.608,0.151966533333333
Trace_080807_143415R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1179.83895402706,11335.8926702919,9.608,0.151966533333333
Trace_080807_143435R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1180.38885985432,11341.1761654803,9.608,0.151966533333333
Trace_080807_143455R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1182.06749510926,11357.3044930098,9.608,0.151966533333333
Trace_080807_143515R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1177.8617160666,11316.8953679679,9.608,0.151966533333333
Trace_080807_143535R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1181.46873163371,11351.5515735367,9.608,0.151966533333333
Trace_080807_143555R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1181.07107671176,11347.7309050466,9.608,0.151966533333333
Trace_080807_143615R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1170.21244978148,11243.4012175004,9.608,0.151966533333333
Trace_080807_143635R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,616.34112239334,5921.80550395521,9.608,0.151966533333333
Trace_080807_143812R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1182.8545560666,11364.8665746879,9.608,0.151966533333333
Trace_080807_143831R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1178.33120231009,11321.4061917954,9.608,0.151966533333333
Trace_080807_143852R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1182.34938033299,11360.0128462393,9.608,0.151966533333333
Trace_080807_143912R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1182.78745398543,11364.221857892,9.608,0.151966533333333
Trace_080807_143933R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1180.91739937565,11346.2543732012,9.608,0.151966533333333
Trace_080807_143952R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1184.17858110302,11377.5878072378,9.608,0.151966533333333
Trace_080807_144012R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1183.39254784599,11370.0355997043,9.608,0.151966533333333
Trace_080807_144032R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1172.08581007284,11261.4004631799,9.608,0.151966533333333
Trace_080807_144053R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,618.027593444329,5938.00911781311,9.608,0.151966533333333
Trace_080807_144343R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1172.30213883455,11263.4789499223,9.608,0.151966533333333
Trace_080807_144403R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1172.45968620187,11264.9926650276,9.608,0.151966533333333
Trace_080807_144424R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1175.7862889282,11296.9546640221,9.608,0.151966533333333
Trace_080807_144444R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1178.22387775234,11320.3750174445,9.608,0.151966533333333
Trace_080807_144504R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1176.45618151925,11303.390992037,9.608,0.151966533333333
Trace_080807_144525R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1181.17568291363,11348.7359614342,9.608,0.151966533333333
Trace_080807_144544R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1180.66116549428,11343.792478069,9.608,0.151966533333333
Trace_080807_144604R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1166.82125654527,11210.8186328869,9.608,0.151966533333333
Trace_080807_144624R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,613.477570218522,5894.29249465956,9.608,0.151966533333333
Trace_080807_144958R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1188.68675007284,11420.9022946999,9.608,0.151966533333333
Trace_080807_145018R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1184.33442010406,11379.0851083598,9.608,0.151966533333333
Trace_080807_145038R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1187.12594135276,11405.9060445173,9.608,0.151966533333333
Trace_080807_145059R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1191.30119429761,11446.0218748114,9.608,0.151966533333333
Trace_080807_145119R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1183.46550260146,11370.7365489948,9.608,0.151966533333333
Trace_080807_145139R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1186.84319644121,11403.1894314071,9.608,0.151966533333333
Trace_080807_145159R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1185.51162711759,11390.3957133458,9.608,0.151966533333333
Trace_080807_145219R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1172.31967818939,11263.6474680436,9.608,0.151966533333333
Trace_080807_145239R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,629.222805390219,6045.57271418922,9.608,0.151966533333333
Trace_080807_145855R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1177.83643281998,11316.6524465344,9.608,0.151966533333333
Trace_080807_145914R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1173.23168060354,11272.4099872388,9.608,0.151966533333333
Trace_080807_145934R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1172.55131284079,11265.8730137743,9.608,0.151966533333333
Trace_080807_145954R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1173.48752580645,11274.8681479484,9.608,0.151966533333333
Trace_080807_150014R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1170.9190619563,11250.1903472761,9.608,0.151966533333333
Trace_080807_150035R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1172.73394097815,11267.627704918,9.608,0.151966533333333
Trace_080807_150054R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1171.18514443288,11252.7468677111,9.608,0.151966533333333
Trace_080807_150114R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1159.07723408949,11136.4140651318,9.608,0.151966533333333
Trace_080807_150135R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,615.405789698231,5912.8188274206,9.608,0.151966533333333
Trace_080807_150352R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1170.90771704475,11250.0813453659,9.608,0.151966533333333
Trace_080807_150411R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1172.48448599376,11265.230941428,9.608,0.151966533333333
Trace_080807_150431R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1176.81018622268,11306.7922692276,9.608,0.151966533333333
Trace_080807_150451R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1179.82565040583,11335.7648490992,9.608,0.151966533333333
Trace_080807_150511R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1179.68369277836,11334.4009202144,9.608,0.151966533333333
Trace_080807_150531R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1184.19734536941,11377.7680943093,9.608,0.151966533333333
Trace_080807_150551R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1183.15300703434,11367.7340915859,9.608,0.151966533333333
Trace_080807_150612R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1170.00039648283,11241.363809407,9.608,0.151966533333333
Trace_080807_150633R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,616.972103100937,5927.8679665938,9.608,0.151966533333333
Trace_080807_150827R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1185.15278834547,11386.9479904233,9.608,0.151966533333333
Trace_080807_152903R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1175.40549413111,11293.2959876117,9.608,0.151966533333333
Trace_080807_152922R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1177.86254847034,11316.9033657031,9.608,0.151966533333333
Trace_080807_152941R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1176.09824407908,11299.9519291118,9.608,0.151966533333333
Trace_080807_153000R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1180.18195223725,11339.1881970955,9.608,0.151966533333333
Trace_080807_153020R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1179.72943669095,11334.8404277266,9.608,0.151966533333333
Trace_080807_153039R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1166.56801146722,11208.3854541771,9.608,0.151966533333333
Trace_080807_153058R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,615.687762996878,5915.52802687401,9.608,0.151966533333333
Trace_080807_153247R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1176.28497583767,11301.7460478483,9.608,0.151966533333333
Trace_080807_153307R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1174.53075075963,11284.8914532985,9.608,0.151966533333333
